,artist,genre,link
1561,Jewell,Rap,https://www.allmusic.com/artist/jewell-mn0000330028
1562,Soluna,Pop/Rock,https://www.allmusic.com/artist/soluna-mn0000031358
1563,Natasha Bedingfield,Pop/Rock,https://www.allmusic.com/artist/natasha-bedingfield-mn0000558954
1564,Grouplove,Pop/Rock,https://www.allmusic.com/artist/grouplove-mn0002538809
1565,Karol G,Latin,https://www.allmusic.com/artist/karol-g-mn0003495582
1566,Trace Adkins,Country,https://www.allmusic.com/artist/trace-adkins-mn0000012180
1567,Puddle Of Mudd,Pop/Rock,https://www.allmusic.com/artist/puddle-of-mudd-mn0000307102
1568,Third Eye Blind,Pop/Rock,https://www.allmusic.com/artist/third-eye-blind-mn0000926237
1569,The FiNATTiCZ,Rap,https://www.allmusic.com/artist/finatticz-mn0002956141
1570,INOJ,R&B,https://www.allmusic.com/artist/inoj-mn0000092189
1571,Truth Hurts,R&B,https://www.allmusic.com/artist/truth-hurts-mn0000019780
1572,Jimmy Cozier,R&B,https://www.allmusic.com/artist/jimmy-cozier-mn0000354161
1573,Del Amitri,Pop/Rock,https://www.allmusic.com/artist/del-amitri-mn0000815537
1574,2Pac,Rap,https://www.allmusic.com/artist/2pac-mn0000921895
1575,Ozuna,Latin,https://www.allmusic.com/artist/ozuna-mn0003526883
1576,Remy Ma,Rap,https://www.allmusic.com/artist/remy-ma-mn0000463742
1577,Rosalia,International,https://www.allmusic.com/artist/rosal%C3%ADa-mn0003596740
1578,Gene Autry,Country,https://www.allmusic.com/artist/gene-autry-mn0000160094
1579,dog's eye view,Pop/Rock,https://www.allmusic.com/artist/dogs-eye-view-mn0000140608
1580,Nickelback,Pop/Rock,https://www.allmusic.com/artist/nickelback-mn0000868616
1581,Kaskade,Electronic,https://www.allmusic.com/artist/kaskade-mn0000854866
1582,Damage,Pop/Rock,https://www.allmusic.com/artist/damage-mn0000669480
1583,Real McCoy,Electronic,https://www.allmusic.com/artist/the-real-mccoy-mn0000408736
1584,Giveon,R&B,https://www.allmusic.com/artist/giveon-mn0003892988
1585,Aly,Electronic,https://www.allmusic.com/artist/aly-mn0000011997
1586,Reina,Electronic,https://www.allmusic.com/artist/reina-mn0000886765
1587,Jake Worthington,Country,https://www.allmusic.com/artist/jake-worthington-mn0003268196
1588,Hilary Duff,Pop/Rock,https://www.allmusic.com/artist/hilary-duff-mn0000956973
1589,Alejandro Sanz,Latin,https://www.allmusic.com/artist/alejandro-sanz-mn0000619388
1590,Ashton Shepherd,Country,https://www.allmusic.com/artist/ashton-shepherd-mn0001982001
1591,Evanescence,Pop/Rock,https://www.allmusic.com/artist/evanescence-mn0000787428
1592,Lil Rob,Rap,https://www.allmusic.com/artist/lil-rob-mn0000270064
1593,Wonder Girls,International,https://www.allmusic.com/artist/wonder-girls-mn0002110284
1594,XXXTENTACION,Rap,https://www.allmusic.com/artist/xxxtentacion-mn0003602693
1595,Neon Trees,Pop/Rock,https://www.allmusic.com/artist/neon-trees-mn0002397826
1596,Chuck Berry,Pop/Rock,https://www.allmusic.com/artist/chuck-berry-mn0000120521
1597,Kid LAROI,Rap,https://www.allmusic.com/artist/the-kid-laroi-mn0003905638
1598,Lord Huron,Pop/Rock,https://www.allmusic.com/artist/lord-huron-mn0002571333
1599,Jeannie Ortega,Pop/Rock,https://www.allmusic.com/artist/jeannie-ortega-mn0000193161
1600,Tammy Cochran,Country,https://www.allmusic.com/artist/tammy-cochran-mn0000164156
1601,Cody Johnson,Country,https://www.allmusic.com/artist/cody-johnson-mn0002506890
1602,RBD,Latin,https://www.allmusic.com/artist/rbd-mn0000555901
1603,Scarface,Rap,https://www.allmusic.com/artist/scarface-mn0000315463
1604,NERO,Electronic,https://www.allmusic.com/artist/nero-mn0002725593
1605,Saving Jane,Pop/Rock,https://www.allmusic.com/artist/saving-jane-mn0000845187
1606,3rd Party,Pop/Rock,https://www.allmusic.com/artist/3rd-party-mn0000919095
1607,Fefe Dobson,Pop/Rock,https://www.allmusic.com/artist/fefe-dobson-mn0000137904
1608,The Rembrandts,Pop/Rock,https://www.allmusic.com/artist/the-rembrandts-mn0000498484
1609,The Pharcyde,Rap,https://www.allmusic.com/artist/the-pharcyde-mn0000483070
1610,Faithless,Electronic,https://www.allmusic.com/artist/faithless-mn0000793848
1611,L.V.,Electronic,https://www.allmusic.com/artist/lv-mn0002047408
1612,Shinedown,Pop/Rock,https://www.allmusic.com/artist/shinedown-mn0000028002
1613,ATC,Electronic,https://www.allmusic.com/artist/atc-mn0000486422
1614,The Game,Rap,https://www.allmusic.com/artist/the-game-mn0000073749
1615,Kristen Bell,Pop/Rock,https://www.allmusic.com/artist/kristen-bell-mn0002126616
1616,Trey Songz,R&B,https://www.allmusic.com/artist/trey-songz-mn0000128143
1617,Big Punisher,Rap,https://www.allmusic.com/artist/the-notorious-big-mn0000892827
1618,Nat King Cole,Vocal,https://www.allmusic.com/artist/nat-king-cole-mn0000317093
1619,Mos Def,Rap,https://www.allmusic.com/artist/mos-def-mn0000927416
1620,Chase Bryant,Country,https://www.allmusic.com/artist/chase-bryant-mn0003288126
1621,Lady Sovereign,Electronic,https://www.allmusic.com/artist/lady-sovereign-mn0000611797
1622,Tina Turner,R&B,https://www.allmusic.com/artist/tina-turner-mn0000597309
1623,Dawin,Electronic,https://www.allmusic.com/artist/dawin-mn0003238531
1624,The Tuesdays,Pop/Rock,https://www.allmusic.com/artist/the-tuesdays-mn0000570400
1625,Wayne Wonder,Reggae,https://www.allmusic.com/artist/wayne-wonder-mn0000254083
1626,Sarah Jeffery,Classical,https://www.allmusic.com/artist/sarah-jeffery-mn0003662888
1627,Frenship,Electronic,https://www.allmusic.com/artist/frenship-mn0003452463
1628,Mustard,Rap,https://www.allmusic.com/artist/mustard-mn0001225951
1629,Augustana,Pop/Rock,https://www.allmusic.com/artist/augustana-mn0000867307
1630,Livin' Joy,Electronic,https://www.allmusic.com/artist/livin-joy-mn0000225413
1631,2Gether,Pop/Rock,https://www.allmusic.com/artist/2gether-mn0000578133
1632,New Order,Pop/Rock,https://www.allmusic.com/artist/new-order-mn0000334193
1633,C-Side,Rap,https://www.allmusic.com/artist/c-side-mn0000631035
1634,Smokie Norful,Religious,https://www.allmusic.com/artist/smokie-norful-mn0000026952
1635,Matt Stell,Country,https://www.allmusic.com/artist/matt-stell-mn0001479222
1636,Birdman,Rap,https://www.allmusic.com/artist/birdman-mn0000096923
1637,Vanessa Anne Hudgens,Pop/Rock,https://www.allmusic.com/artist/vanessa-hudgens-mn0000977198
1638,Arizona Zervas,Rap,https://www.allmusic.com/artist/arizona-zervas-mn0003894023
1639,Buffy,Electronic,https://www.allmusic.com/artist/buff-y-mn0000441686
1640,Channel Live,Rap,https://www.allmusic.com/artist/channel-live-mn0000165030
1641,Kevon Edmonds,R&B,https://www.allmusic.com/artist/kevon-edmonds-mn0000087965
1642,Allure,R&B,https://www.allmusic.com/artist/allure-mn0000746707
1643,Jay-Z,Rap,https://www.allmusic.com/artist/jay-z-mn0000224257
1644,Jose Feliciano,Pop/Rock,https://www.allmusic.com/artist/jos%C3%A9-feliciano-mn0000271113
1645,Surf Mesa,Electronic,https://www.allmusic.com/artist/surf-mesa-mn0003914254
1646,Tracy Chapman,Pop/Rock,https://www.allmusic.com/artist/tracy-chapman-mn0000016281
1647,Tha Alkaholiks,Rap,https://www.allmusic.com/artist/tha-alkaholiks-mn0000752877
1648,Lou Bega,Pop/Rock,https://www.allmusic.com/artist/lou-bega-mn0000210143
1649,Beenie Man,Reggae,https://www.allmusic.com/artist/beenie-man-mn0000788508
1650,Intro,R&B,https://www.allmusic.com/artist/intro-mn0000096423
1651,A Rocket To The Moon,Pop/Rock,https://www.allmusic.com/artist/a-rocket-to-the-moon-mn0001478069
1652,Trick Daddy,Rap,https://www.allmusic.com/artist/trick-daddy-mn0000748994
1653,Cassadee Pope,Country,https://www.allmusic.com/artist/cassadee-pope-mn0001017361
1654,O.A.R.,Pop/Rock,https://www.allmusic.com/artist/oar-mn0000884449
1655,Nuttin' Nyce,R&B,https://www.allmusic.com/artist/nuttin-nyce-mn0000465934
1656,Dolla,Rap,https://www.allmusic.com/artist/dolla-mn0000795894
1657,Rockell,Electronic,https://www.allmusic.com/artist/rockell-mn0000831934
1658,Mynt,Electronic,https://www.allmusic.com/artist/mynt-mn0000624616
1659,Webstar,Rap,https://www.allmusic.com/artist/webstar-mn0000555350
1660,Ozzy Osbourne,Pop/Rock,https://www.allmusic.com/artist/ozzy-osbourne-mn0000424244
1661,Lorrie Morgan,Country,https://www.allmusic.com/artist/lorrie-morgan-mn0000286115
1662,N2U,R&B,https://www.allmusic.com/artist/n2u-mn0000111286
1663,RiceGum,Rap,https://www.allmusic.com/artist/ricegum-mn0003669493
1664,Tim Rushlow,Country,https://www.allmusic.com/artist/tim-rushlow-mn0000928143
1665,J-Shin,R&B,https://www.allmusic.com/artist/j-shin-mn0000774663
1666,alt-J,Pop/Rock,https://www.allmusic.com/artist/alt-j-mn0002867436
1667,The Swell Season,Pop/Rock,https://www.allmusic.com/artist/the-swell-season-mn0001448395
1668,Brooks,Electronic,https://www.allmusic.com/artist/brooks-mn0003491466
1669,Julie Roberts,Country,https://www.allmusic.com/artist/julie-roberts-mn0000251206
1670,Pete Rock,Rap,https://www.allmusic.com/artist/pete-rock-mn0000266002
1671,TWICE,Pop/Rock,https://www.allmusic.com/artist/twice-mn0003456026
1672,Jon B,R&B,https://www.allmusic.com/artist/jon-b-mn0000258741
1673,Petey Pablo,Rap,https://www.allmusic.com/artist/petey-pablo-mn0000488908
1674,Pusha T,Rap,https://www.allmusic.com/artist/pusha-t-mn0000374858
1675,Dana,Pop/Rock,https://www.allmusic.com/artist/dana-mn0000671478
1676,Danny Gokey,Religious,https://www.allmusic.com/artist/danny-gokey-mn0001080849
1677,Bill Engvall,Comedy/Spoken,https://www.allmusic.com/artist/bill-engvall-mn0000775644
1678,St. Lunatics,Rap,https://www.allmusic.com/artist/st-lunatics-mn0000162074
1679,David Cook,Pop/Rock,https://www.allmusic.com/artist/david-cook-mn0001582971
1680,Avenged Sevenfold,Pop/Rock,https://www.allmusic.com/artist/avenged-sevenfold-mn0000691371
1681,Rico Love,R&B,https://www.allmusic.com/artist/rico-love-mn0000211579
1682,Dia Frampton,Pop/Rock,https://www.allmusic.com/artist/dia-frampton-mn0002165740
1683,Paris Hilton,Pop/Rock,https://www.allmusic.com/artist/paris-hilton-mn0000721416
1684,Eric Benet,R&B,https://www.allmusic.com/artist/eric-ben%C3%A9t-mn0000800475
1685,Sublime,Pop/Rock,https://www.allmusic.com/artist/sublime-mn0000486047
1686,gnash,Pop/Rock,https://www.allmusic.com/artist/gnash-mn0003462822
1687,Michael Bolton,Vocal,https://www.allmusic.com/artist/michael-bolton-mn0000387720
1688,Heather Headley,R&B,https://www.allmusic.com/artist/heather-headley-mn0000936009
1689,Leah Andreone,Pop/Rock,https://www.allmusic.com/artist/leah-andreone-mn0000150239
1690,Elmo,Electronic,https://www.allmusic.com/artist/fatboy-slim-mn0000133719
1691,Violator,Pop/Rock,https://www.allmusic.com/artist/violator-mn0001475989
1692,Chris Cagle,Country,https://www.allmusic.com/artist/chris-cagle-mn0000106916
1693,Muse,Pop/Rock,https://www.allmusic.com/artist/muse-mn0000514563
1694,Shwayze,Rap,https://www.allmusic.com/artist/shwayze-mn0001000615
1695,BLACKstreet,R&B,https://www.allmusic.com/artist/blackstreet-mn0000049774
1696,Shane Minor,Pop/Rock,https://www.allmusic.com/artist/shane-minor-mn0000161277
1697,Seven Mary Three,Pop/Rock,https://www.allmusic.com/artist/seven-mary-three-mn0000745568
1698,Las Ketchup,Latin,https://www.allmusic.com/artist/las-ketchup-mn0000110700
1699,Eden's Crush,Pop/Rock,https://www.allmusic.com/artist/edens-crush-mn0000148359
1700,LL Cool J,Rap,https://www.allmusic.com/artist/ll-cool-j-mn0000094752
1701,Dem Franchize Boyz,Rap,https://www.allmusic.com/artist/dem-franchize-boyz-mn0000226714
1702,Montgomery Gentry,Country,https://www.allmusic.com/artist/montgomery-gentry-mn0000926108
1703,Cyndi Lauper,Pop/Rock,https://www.allmusic.com/artist/cyndi-lauper-mn0000122754
1704,Erick Sermon,Rap,https://www.allmusic.com/artist/erick-sermon-mn0000802875
1705,Darlene Love,R&B,https://www.allmusic.com/artist/darlene-love-mn0000575012
1706,Marshmello,Electronic,https://www.allmusic.com/artist/marshmello-mn0001374210
1707,Solange,R&B,https://www.allmusic.com/artist/solange-mn0000041462
1708,Sick Puppies,Pop/Rock,https://www.allmusic.com/artist/sick-puppies-mn0000978716
1709,A Few Good Men,R&B,https://www.allmusic.com/artist/a-few-good-men-mn0000571394
1710,Blu Cantrell,R&B,https://www.allmusic.com/artist/blu-cantrell-mn0000048903
1711,Tech N9Ne,Rap,https://www.allmusic.com/artist/tech-n9ne-mn0000749533
1712,Alien Ant Farm,Pop/Rock,https://www.allmusic.com/artist/alien-ant-farm-mn0000743709
1713,Rod Wave,Rap,https://www.allmusic.com/artist/rod-wave-mn0003861690
1714,Pretty Ricky,R&B,https://www.allmusic.com/artist/pretty-ricky-mn0000619536
1715,Brooke Hogan,Pop/Rock,https://www.allmusic.com/artist/brooke-hogan-mn0000576480
1716,Daniel Powter,Pop/Rock,https://www.allmusic.com/artist/daniel-powter-mn0000544965
1717,'N Sync,Pop/Rock,https://www.allmusic.com/artist/nsync-mn0000516929
1718,Alabama Shakes,Pop/Rock,https://www.allmusic.com/artist/alabama-shakes-mn0002802154
1719,Gerald Levert,R&B,https://www.allmusic.com/artist/gerald-levert-mn0000649435
1720,D.H.T.,Electronic,https://www.allmusic.com/artist/dht-mn0000123702
1721,Erica Banks,Rap,https://www.allmusic.com/artist/erica-banks-mn0003940181
1722,Soundgarden,Pop/Rock,https://www.allmusic.com/artist/soundgarden-mn0000001098
1723,Summer Walker,R&B,https://www.allmusic.com/artist/summer-walker-mn0003733766
1724,Jordin Sparks,R&B,https://www.allmusic.com/artist/jordin-sparks-mn0000729857
1725,t.A.T.u.,Pop/Rock,https://www.allmusic.com/artist/tatu-mn0000001113
1726,La Roux,Pop/Rock,https://www.allmusic.com/artist/la-roux-mn0001062118
1727,Raekwon,Rap,https://www.allmusic.com/artist/raekwon-mn0000387973
1728,Tenacious D,Pop/Rock,https://www.allmusic.com/artist/tenacious-d-mn0000017021
1729,The Cheetah Girls,Pop/Rock,https://www.allmusic.com/artist/the-cheetah-girls-mn0000762663
1730,Merril Bainbridge,Pop/Rock,https://www.allmusic.com/artist/merril-bainbridge-mn0000883069
1731,Mystikal,Rap,https://www.allmusic.com/artist/mystikal-mn0000614598
1732,Mercedes,Rap,https://www.allmusic.com/artist/mercedes-mn0000874299
1733,Elvis Presley,Pop/Rock,https://www.allmusic.com/artist/elvis-presley-mn0000180228
1734,Nico,Pop/Rock,https://www.allmusic.com/artist/nico-mn0000868306
1735,Redman,Rap,https://www.allmusic.com/artist/redman-mn0000456134
1736,3LW,R&B,https://www.allmusic.com/artist/3lw-mn0000476744
1737,R.E.M.,Pop/Rock,https://www.allmusic.com/artist/rem-mn0000325459
1738,Nelly Furtado,Pop/Rock,https://www.allmusic.com/artist/nelly-furtado-mn0000861687
1739,Christina Grimmie,Pop/Rock,https://www.allmusic.com/artist/christina-grimmie-mn0002608562
1740,The Script,Pop/Rock,https://www.allmusic.com/artist/the-script-mn0001013375
1741,New Boyz,Rap,https://www.allmusic.com/artist/new-boyz-mn0001620636
1742,Craig Morgan,Country,https://www.allmusic.com/artist/craig-morgan-mn0000124881
1743,Loza Alexander,Rap,https://www.allmusic.com/artist/loza-alexander-mn0004147046
1744,New Radicals,Pop/Rock,https://www.allmusic.com/artist/the-new-radicals-mn0000866588
1745,Yaki-Da,Pop/Rock,https://www.allmusic.com/artist/yaki-da-mn0000960160
1746,Eminem,Rap,https://www.allmusic.com/artist/eminem-mn0000157676
1747,StaySolidRocky,Rap,https://www.allmusic.com/artist/staysolidrocky-mn0003938306
1748,Project Pat,Rap,https://www.allmusic.com/artist/project-pat-mn0000365137
1749,Wynonna,Country,https://www.allmusic.com/artist/wynonna-judd-mn0000585180
1750,Lutricia McNeal,R&B,https://www.allmusic.com/artist/lutricia-mcneal-mn0000806770
1751,Lee DeWyze,Pop/Rock,https://www.allmusic.com/artist/lee-dewyze-mn0001441542
1752,Cynthia,Rap,https://www.allmusic.com/artist/cynthia-mn0000125345
1753,Armin van Buuren,Electronic,https://www.allmusic.com/artist/armin-van-buuren-mn0000502989
1754,Spose,Rap,https://www.allmusic.com/artist/spose-mn0002424252
1755,Crystal Bowersox,Pop/Rock,https://www.allmusic.com/artist/crystal-bowersox-mn0002425977
1756,Yella Beezy,Rap,https://www.allmusic.com/artist/yella-beezy-mn0003726457
1757,Los Lonely Boys,Pop/Rock,https://www.allmusic.com/artist/los-lonely-boys-mn0000295274
1758,Zara Larsson,Pop/Rock,https://www.allmusic.com/artist/zara-larsson-mn0003105903
1759,Bow Wow,Rap,https://www.allmusic.com/artist/bow-wow-mn0000093329
1760,Vance Joy,Pop/Rock,https://www.allmusic.com/artist/vance-joy-mn0003158075
1761,Anthony Hamilton,R&B,https://www.allmusic.com/artist/anthony-hamilton-mn0000581713
1762,Stacie Orrico,Religious,https://www.allmusic.com/artist/stacie-orrico-mn0000165077
1763,Raybon Bros.,Pop/Rock,https://www.allmusic.com/artist/rabbani-bros-mn0004177577
1764,Popp Hunna,Rap,https://www.allmusic.com/artist/popp-hunna-mn0004015271
1765,Louis Tomlinson,Pop/Rock,https://www.allmusic.com/artist/louis-tomlinson-mn0002854546
1766,E-40,Rap,https://www.allmusic.com/artist/e-40-mn0000150793
1767,N-Trance,Electronic,https://www.allmusic.com/artist/n-trance-mn0000615641
1768,David Gray,Pop/Rock,https://www.allmusic.com/artist/david-gray-mn0000214593
1769,Fuel,Pop/Rock,https://www.allmusic.com/artist/fuel-mn0000988627
1770,Da Brat,Rap,https://www.allmusic.com/artist/da-brat-mn0000664459
1771,Arianna,Electronic,https://www.allmusic.com/artist/arianna-mn0001349972
1772,Divine,Pop/Rock,https://www.allmusic.com/artist/divine-mn0001884595
1773,Gabby Barrett,Country,https://www.allmusic.com/artist/gabby-barrett-mn0003747024
1774,Khia,Rap,https://www.allmusic.com/artist/khia-mn0000770324
1775,Coolio,Rap,https://www.allmusic.com/artist/coolio-mn0000780346
1776,Tyrese,R&B,https://www.allmusic.com/artist/tyrese-mn0000807361
1777,Big Bub,R&B,https://www.allmusic.com/artist/big-bub-mn0000759064
1778,MKTO,Pop/Rock,https://www.allmusic.com/artist/mkto-mn0003085030
1779,Deana Carter,Country,https://www.allmusic.com/artist/deana-carter-mn0000227088
1780,Gloriana,Country,https://www.allmusic.com/artist/gloriana-mn0002347630
1781,Houston,R&B,https://www.allmusic.com/artist/houston-mn0000959916
1782,Baby Boy Da Prince,Rap,https://www.allmusic.com/artist/baby-boy-da-prince-mn0000642184
1783,Kristinia DeBarge,R&B,https://www.allmusic.com/artist/kristinia-debarge-mn0001061368
1784,Bing Crosby,Vocal,https://www.allmusic.com/artist/bing-crosby-mn0000094252
1785,The Red Jumpsuit Apparatus,Pop/Rock,https://www.allmusic.com/artist/the-red-jumpsuit-apparatus-mn0000986573
1786,Jonn Hart,R&B,https://www.allmusic.com/artist/jonn-hart-mn0003043787
1787,The Bravery,Pop/Rock,https://www.allmusic.com/artist/the-bravery-mn0000624190
1788,Skylar Grey,Pop/Rock,https://www.allmusic.com/artist/skylar-grey-mn0002598627
1789,David Ball,Country,https://www.allmusic.com/artist/david-ball-mn0000631078
1790,LaTanya,R&B,https://www.allmusic.com/artist/latanya-mn0000116466
1791,Jermaine Paul,Pop/Rock,https://www.allmusic.com/artist/jermaine-paul-mn0002939055
1792,Mike Jones,Rap,https://www.allmusic.com/artist/mike-jones-mn0000414700
1793,The Rolling Stones,Pop/Rock,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465
1794,Kodak Black,Rap,https://www.allmusic.com/artist/kodak-black-mn0003450213
1795,Chevelle,Pop/Rock,https://www.allmusic.com/artist/chevelle-mn0000091549
1796,Elusion,R&B,https://www.allmusic.com/artist/elusion-mn0000146962
1797,Depeche Mode,Pop/Rock,https://www.allmusic.com/artist/depeche-mode-mn0000239921
1798,Field Mob,Rap,https://www.allmusic.com/artist/field-mob-mn0000796460
1799,Kelly Clarkson,Pop/Rock,https://www.allmusic.com/artist/kelly-clarkson-mn0000086927
1800,Yo Gotti,Rap,https://www.allmusic.com/artist/yo-gotti-mn0000586204
